Date,Symbol,Crypto,Open,High,Low,Close,Volume,Tradecount
12-07-2022,ADA,Cardano,0.43,0.44,0.42,0.42,60188310.96,132808
12-07-2022,BTC,Bitcoin,19963.61,20059.42,19240.00,19328.75,2754215439.33,3626399
12-07-2022,DOGE,Dogecoin,0.06,0.06,0.06,0.06,30143407.78,91247
12-07-2022,DOT,Polkadot,6.53,6.63,6.26,6.28,30983674.95,67143
12-07-2022,ETH,Ethereum,1096.37,1098.26,1033.46,1038.58,1347752238.27,1142194
12-07-2022,FIL,Filecoin,5.20,5.29,5.05,5.08,11962150.20,34476
12-07-2022,LINK,ChainLink,6.05,6.24,5.92,5.94,23175302.15,38983
12-07-2022,MATIC,Polygon,0.56,0.59,0.53,0.54,104807125.86,342561
12-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,39751277.07,94186
12-07-2022,SOL,Solana,33.42,34.61,32.60,32.68,107886665.72,204957
12-07-2022,TRX,Tron,0.06,0.07,0.06,0.06,35595718.86,101742
12-07-2022,UNI,Uniswap,5.57,5.89,5.45,5.54,37585573.97,70137
12-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,11014884.51,34188
12-07-2022,XLM,Stellar Lumens,0.10,0.10,0.10,0.10,5432189.76,23742
12-07-2022,XMR,Monero,126.90,129.40,122.80,123.10,9747265.82,30050
12-07-2022,XRP,Ripple XRP,0.32,0.32,0.31,0.31,73193935.24,126411
11-07-2022,AAVE,Aave,77.80,78.20,69.40,69.90,22300417.14,51478
11-07-2022,ADA,Cardano,0.46,0.46,0.43,0.43,72500824.72,165486
11-07-2022,BTC,Bitcoin,20861.11,20868.48,19875.23,19963.61,2813718031.11,3232941
11-07-2022,DOGE,Dogecoin,0.07,0.07,0.06,0.06,36619245.04,99063
11-07-2022,DOT,Polkadot,6.85,6.91,6.50,6.53,33661310.03,64923
11-07-2022,ETH,Ethereum,1168.37,1171.29,1091.71,1096.40,1370709630.80,1165044
11-07-2022,FIL,Filecoin,5.50,5.50,5.14,5.19,15772967.29,40726
11-07-2022,LINK,ChainLink,6.20,6.43,5.98,6.04,30320038.28,52381
11-07-2022,MATIC,Polygon,0.57,0.60,0.54,0.56,95385324.26,312769
11-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,52531048.95,104801
11-07-2022,SOL,Solana,36.71,36.73,33.24,33.42,102666563.30,204049
11-07-2022,TRX,Tron,0.07,0.07,0.06,0.06,37553791.91,114876
11-07-2022,UNI,Uniswap,6.24,6.28,5.23,5.57,33536490.35,87463
11-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,10719302.30,38753
11-07-2022,XLM,Stellar Lumens,0.11,0.11,0.10,0.10,6168771.47,25047
11-07-2022,XMR,Monero,129.70,133.00,125.60,127.00,21552584.59,70184
11-07-2022,XRP,Ripple XRP,0.33,0.33,0.31,0.32,79546363.02,133558
10-07-2022,AAVE,Aave,81.90,82.30,74.70,77.80,40617103.73,82344
10-07-2022,ADA,Cardano,0.48,0.48,0.46,0.46,53751291.74,109497
10-07-2022,BTC,Bitcoin,21592.15,21607.65,20655.00,20862.47,4062794310.27,3434401
10-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,33772694.87,76057
10-07-2022,DOT,Polkadot,7.25,7.27,6.76,6.86,31370359.88,56618
10-07-2022,ETH,Ethereum,1217.02,1219.95,1153.00,1168.36,1200593502.22,680105
10-07-2022,FIL,Filecoin,5.79,5.80,5.43,5.49,13230924.47,34060
10-07-2022,LINK,ChainLink,6.49,6.49,6.10,6.20,21167272.64,32109
10-07-2022,MATIC,Polygon,0.59,0.59,0.55,0.57,48608939.47,154374
10-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,49754675.62,101045
10-07-2022,SOL,Solana,38.06,38.14,36.26,36.71,80772185.73,148125
10-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,32113314.11,86521
10-07-2022,UNI,Uniswap,6.46,6.48,5.98,6.23,21812711.37,50084
10-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,8438820.92,27803
10-07-2022,XLM,Stellar Lumens,0.11,0.11,0.11,0.11,7368848.50,28291
10-07-2022,XMR,Monero,127.10,129.80,120.60,129.80,9952862.91,31287
10-07-2022,XRP,Ripple XRP,0.34,0.34,0.32,0.33,79468929.00,124569
09-07-2022,AAVE,Aave,71.60,83.20,71.10,81.90,29731849.99,71853
09-07-2022,ADA,Cardano,0.47,0.48,0.47,0.48,48163760.14,116114
09-07-2022,BTC,Bitcoin,21594.75,21980.00,21322.12,21591.83,3857190523.49,3524386
09-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,24788969.67,65425
09-07-2022,DOT,Polkadot,7.04,7.36,7.03,7.25,25553595.66,50100
09-07-2022,ETH,Ethereum,1214.03,1235.40,1204.67,1217.02,702039918.55,716361
09-07-2022,FIL,Filecoin,5.73,5.90,5.68,5.79,13303208.16,32892
09-07-2022,LINK,ChainLink,6.35,6.59,6.34,6.48,17366422.53,27816
09-07-2022,MATIC,Polygon,0.61,0.61,0.58,0.59,59471019.93,178698
09-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,63157218.59,122767
09-07-2022,SOL,Solana,38.12,38.95,37.77,38.06,80090467.89,145253
09-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,34188475.38,110973
09-07-2022,UNI,Uniswap,5.80,6.62,5.80,6.46,24634917.68,64334
09-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,8926321.61,34062
09-07-2022,XLM,Stellar Lumens,0.11,0.12,0.11,0.11,5254880.92,21224
09-07-2022,XMR,Monero,125.20,129.20,124.80,127.20,6445601.50,23794
09-07-2022,XRP,Ripple XRP,0.34,0.35,0.34,0.34,45267170.32,80709
08-07-2022,AAVE,Aave,71.20,75.80,67.80,71.60,31192259.45,75210
08-07-2022,ADA,Cardano,0.48,0.49,0.46,0.47,80808813.22,180769
08-07-2022,BTC,Bitcoin,21624.99,22527.37,21189.26,21594.75,8781330156.61,4358216
08-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,53866870.00,144875
08-07-2022,DOT,Polkadot,7.30,7.46,6.94,7.04,48843187.66,80147
08-07-2022,ETH,Ethereum,1237.49,1276.46,1193.15,1214.04,1466331923.65,1233964
08-07-2022,FIL,Filecoin,5.80,5.93,5.57,5.74,19172401.85,41977
08-07-2022,LINK,ChainLink,6.64,6.84,6.33,6.36,39817724.46,65034
08-07-2022,MATIC,Polygon,0.56,0.62,0.56,0.61,159227520.28,432974
08-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,98856490.98,187132
08-07-2022,SOL,Solana,38.46,39.72,36.46,38.12,200786736.78,354548
08-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,46095394.24,133303
08-07-2022,UNI,Uniswap,5.73,5.97,5.52,5.80,18676601.47,43932
08-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,18015189.90,55780
08-07-2022,XLM,Stellar Lumens,0.11,0.12,0.11,0.11,8206706.98,31064
08-07-2022,XMR,Monero,130.40,133.80,125.00,125.30,10331373.81,29262
08-07-2022,XRP,Ripple XRP,0.34,0.36,0.34,0.34,133000861.91,213155
07-07-2022,AAVE,Aave,62.90,72.50,62.10,71.20,26715922.00,68876
07-07-2022,ADA,Cardano,0.46,0.48,0.46,0.48,66929708.47,131996
07-07-2022,BTC,Bitcoin,20564.51,21838.10,20251.68,21624.98,1783224085.72,1653722
07-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,48639931.16,117622
07-07-2022,DOT,Polkadot,6.92,7.36,6.88,7.30,43704182.49,73511
07-07-2022,ETH,Ethereum,1186.57,1254.29,1163.18,1237.49,1208160386.34,877397
07-07-2022,FIL,Filecoin,5.56,5.87,5.53,5.80,17546032.83,38873
07-07-2022,LINK,ChainLink,6.34,6.76,6.31,6.64,29350846.09,48057
07-07-2022,MATIC,Polygon,0.53,0.57,0.51,0.56,100966097.79,249378
07-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,66336390.11,136885
07-07-2022,SOL,Solana,37.04,39.29,36.39,38.46,154787628.76,262606
07-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,41254672.53,125670
07-07-2022,UNI,Uniswap,5.36,5.83,5.29,5.73,13989982.94,37762
07-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,14440705.29,45320
07-07-2022,XLM,Stellar Lumens,0.11,0.12,0.11,0.11,6309819.12,23804
07-07-2022,XMR,Monero,125.50,131.50,125.20,130.40,11818551.93,30385
07-07-2022,XRP,Ripple XRP,0.33,0.35,0.33,0.34,87266153.13,126050
06-07-2022,AAVE,Aave,60.60,64.00,59.70,63.00,14687816.15,35735
06-07-2022,ADA,Cardano,0.46,0.47,0.45,0.46,63728969.99,126851
06-07-2022,BTC,Bitcoin,20175.84,20675.22,19761.25,20564.51,1665481948.01,1472221
06-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,43652824.59,120657
06-07-2022,DOT,Polkadot,6.84,7.01,6.69,6.93,39832785.77,70443
06-07-2022,ETH,Ethereum,1132.51,1205.00,1111.44,1186.57,1388074909.87,1040498
06-07-2022,FIL,Filecoin,5.49,5.67,5.42,5.56,16922595.75,40686
06-07-2022,LINK,ChainLink,6.31,6.42,6.17,6.34,24890623.68,42256
06-07-2022,MATIC,Polygon,0.51,0.53,0.49,0.53,124897854.24,303334
06-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,42278026.11,92694
06-07-2022,SOL,Solana,35.41,37.65,34.80,37.04,190911989.18,333851
06-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,39266751.72,112181
06-07-2022,UNI,Uniswap,5.31,5.50,5.19,5.35,18066156.50,38351
06-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,18101430.98,60123
06-07-2022,XLM,Stellar Lumens,0.11,0.11,0.11,0.11,5647494.48,21207
06-07-2022,XMR,Monero,122.60,126.90,121.00,125.60,9414444.20,29607
06-07-2022,XRP,Ripple XRP,0.33,0.33,0.32,0.33,95886316.45,132366
05-07-2022,AAVE,Aave,63.10,64.40,57.90,60.70,14769014.27,38400
05-07-2022,ADA,Cardano,0.47,0.47,0.44,0.46,78479359.62,159310
05-07-2022,BTC,Bitcoin,20236.71,20750.00,19304.40,20175.83,1919950110.17,1612273
05-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,42994496.95,128561
05-07-2022,DOT,Polkadot,7.17,7.23,6.60,6.84,56368200.57,108593
05-07-2022,ETH,Ethereum,1151.01,1174.90,1076.34,1132.50,1578654373.51,1130646
05-07-2022,FIL,Filecoin,5.56,5.64,5.31,5.49,20990456.56,47865
05-07-2022,LINK,ChainLink,6.43,6.56,6.06,6.31,36673354.38,57311
05-07-2022,MATIC,Polygon,0.49,0.54,0.49,0.51,171920866.83,412806
05-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,68995620.64,145519
05-07-2022,SOL,Solana,36.71,36.99,33.03,35.40,213296068.66,352757
05-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,54012688.64,150434
05-07-2022,UNI,Uniswap,5.35,5.45,5.01,5.30,15836232.27,37368
05-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,15844150.16,53692
05-07-2022,XLM,Stellar Lumens,0.11,0.11,0.10,0.11,7075440.10,26493
05-07-2022,XMR,Monero,124.00,125.50,118.60,122.60,11200334.76,33661
05-07-2022,XRP,Ripple XRP,0.33,0.33,0.31,0.33,107262278.45,146859
04-07-2022,AAVE,Aave,57.70,63.40,56.10,63.10,13248688.32,38865
04-07-2022,ADA,Cardano,0.46,0.48,0.44,0.47,90547253.01,184438
04-07-2022,BTC,Bitcoin,19315.83,20354.01,19055.31,20236.71,1470987695.52,1282843
04-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,43855197.22,119132
04-07-2022,DOT,Polkadot,6.86,7.21,6.66,7.17,33941363.84,69376
04-07-2022,ETH,Ethereum,1074.26,1160.90,1045.37,1151.00,1266934953.33,842895
04-07-2022,FIL,Filecoin,5.30,5.61,5.21,5.55,16233512.68,41454
04-07-2022,LINK,ChainLink,6.22,6.46,6.02,6.43,28254559.03,42512
04-07-2022,MATIC,Polygon,0.46,0.50,0.45,0.49,78184587.05,189049
04-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,38129288.49,97432
04-07-2022,SOL,Solana,33.40,36.94,32.45,36.71,140036013.57,246563
04-07-2022,TRX,Tron,0.07,0.07,0.07,0.07,46859094.80,146406
04-07-2022,UNI,Uniswap,4.92,5.36,4.73,5.35,11398308.70,32346
04-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,13083391.63,45217
04-07-2022,XLM,Stellar Lumens,0.11,0.11,0.11,0.11,5157725.14,20488
04-07-2022,XMR,Monero,116.50,124.50,115.00,124.00,9973523.95,28165
04-07-2022,XRP,Ripple XRP,0.32,0.33,0.31,0.33,88994114.97,126096
03-07-2022,AAVE,Aave,57.90,58.60,54.70,57.70,7785902.99,22321
03-07-2022,ADA,Cardano,0.46,0.46,0.44,0.46,41041921.16,92146
03-07-2022,BTC,Bitcoin,19252.82,19647.63,18781.00,19315.83,980255891.40,880786
03-07-2022,DOGE,Dogecoin,0.07,0.07,0.06,0.07,28974235.96,85450
03-07-2022,DOT,Polkadot,6.83,6.99,6.61,6.85,20955883.22,48284
03-07-2022,ETH,Ethereum,1067.01,1088.34,1040.78,1074.26,686056543.20,562962
03-07-2022,FIL,Filecoin,5.33,5.40,5.19,5.30,10257556.90,31505
03-07-2022,LINK,ChainLink,6.23,6.25,6.01,6.22,17024207.57,28715
03-07-2022,MATIC,Polygon,0.49,0.49,0.45,0.46,80454806.79,200466
03-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,23199246.72,67493
03-07-2022,SOL,Solana,33.36,33.77,32.14,33.39,78904888.13,154731
03-07-2022,TRX,Tron,0.06,0.07,0.06,0.07,44558650.55,128135
03-07-2022,UNI,Uniswap,4.92,4.96,4.72,4.91,9505357.99,23480
03-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,9661338.71,35424
03-07-2022,XLM,Stellar Lumens,0.11,0.11,0.11,0.11,5155081.41,22054
03-07-2022,XMR,Monero,116.10,117.90,113.50,116.60,6858275.85,20208
03-07-2022,XRP,Ripple XRP,0.32,0.33,0.31,0.32,61533546.21,107856
02-07-2022,AAVE,Aave,56.40,58.50,54.80,57.90,9771940.75,26682
02-07-2022,ADA,Cardano,0.45,0.46,0.44,0.46,49191448.49,103433
02-07-2022,BTC,Bitcoin,19279.80,19467.39,18977.01,19252.81,888415536.87,833508
02-07-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,41350431.93,127773
02-07-2022,DOT,Polkadot,6.75,6.91,6.62,6.83,21155298.34,43896
02-07-2022,ETH,Ethereum,1059.73,1078.88,1028.29,1067.01,752813687.03,608900
02-07-2022,FIL,Filecoin,5.34,5.40,5.21,5.34,8266461.50,25537
02-07-2022,LINK,ChainLink,6.07,6.29,5.98,6.22,16983433.69,29970
02-07-2022,MATIC,Polygon,0.46,0.50,0.45,0.49,85850458.48,180390
02-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,24264584.35,68717
02-07-2022,SOL,Solana,32.85,34.14,31.87,33.36,90108872.26,183520
02-07-2022,TRX,Tron,0.07,0.07,0.06,0.06,26945489.55,86764
02-07-2022,UNI,Uniswap,4.86,5.09,4.72,4.92,13518130.44,28377
02-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,9638128.70,36691
02-07-2022,XLM,Stellar Lumens,0.11,0.11,0.11,0.11,7288738.55,27732
02-07-2022,XMR,Monero,115.50,119.20,113.20,116.00,10316045.48,30336
02-07-2022,XRP,Ripple XRP,0.31,0.32,0.31,0.32,56221451.44,88251
01-07-2022,AAVE,Aave,57.00,59.30,54.80,56.40,15201304.27,43657
01-07-2022,ADA,Cardano,0.46,0.48,0.44,0.45,83081567.68,182713
01-07-2022,BTC,Bitcoin,19942.21,20918.35,18975.00,19279.80,2197016369.97,1668363
01-07-2022,DOGE,Dogecoin,0.07,0.07,0.06,0.07,57629359.70,173602
01-07-2022,DOT,Polkadot,7.06,7.26,6.54,6.75,51016914.49,97326
01-07-2022,ETH,Ethereum,1071.02,1117.00,1033.44,1059.73,1669000120.55,1218279
01-07-2022,FIL,Filecoin,5.40,5.56,5.23,5.35,21562871.78,55446
01-07-2022,LINK,ChainLink,6.27,6.43,5.93,6.08,40304067.28,64985
01-07-2022,MATIC,Polygon,0.48,0.50,0.45,0.46,140719600.79,328379
01-07-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,69046196.48,148093
01-07-2022,SOL,Solana,33.76,35.40,31.82,32.84,204979216.49,368256
01-07-2022,TRX,Tron,0.06,0.07,0.06,0.07,63558550.66,162677
01-07-2022,UNI,Uniswap,5.01,5.13,4.74,4.86,18748202.58,41742
01-07-2022,VET,VeChain,0.02,0.02,0.02,0.02,20014117.98,72729
01-07-2022,XLM,Stellar Lumens,0.11,0.12,0.11,0.11,7885200.05,32749
01-07-2022,XMR,Monero,113.20,117.60,110.80,115.40,9095032.71,31210
01-07-2022,XRP,Ripple XRP,0.33,0.34,0.31,0.31,118587656.96,184586
30-06-2022,AAVE,Aave,60.00,60.30,53.00,57.00,16331782.87,49020
30-06-2022,ADA,Cardano,0.47,0.47,0.44,0.46,95075676.73,216004
30-06-2022,BTC,Bitcoin,20123.00,20179.08,18626.00,19942.21,1808994369.03,1438163
30-06-2022,DOGE,Dogecoin,0.07,0.07,0.06,0.07,68718354.41,218258
30-06-2022,DOT,Polkadot,7.04,7.10,6.64,7.06,47323996.65,94117
30-06-2022,ETH,Ethereum,1100.21,1106.62,998.00,1071.01,1481000138.96,1180758
30-06-2022,FIL,Filecoin,5.46,5.51,5.08,5.40,20037966.15,55205
30-06-2022,LINK,ChainLink,6.23,6.32,5.88,6.27,40714345.00,74170
30-06-2022,MATIC,Polygon,0.50,0.50,0.42,0.48,187518199.76,431976
30-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,97116595.83,228682
30-06-2022,SOL,Solana,34.06,34.20,30.92,33.76,171919474.35,344452
30-06-2022,TRX,Tron,0.06,0.07,0.06,0.06,64881618.88,156491
30-06-2022,UNI,Uniswap,5.12,5.15,4.60,5.00,24734627.65,54334
30-06-2022,VET,VeChain,0.02,0.02,0.02,0.02,19313168.81,70860
30-06-2022,XLM,Stellar Lumens,0.11,0.11,0.10,0.11,9239545.46,37850
30-06-2022,XMR,Monero,119.00,119.70,108.00,113.10,9585562.19,30790
30-06-2022,XRP,Ripple XRP,0.33,0.33,0.31,0.33,147393644.67,245378
29-06-2022,AAVE,Aave,60.20,62.30,57.90,59.90,14297761.34,42584
29-06-2022,ADA,Cardano,0.47,0.48,0.46,0.47,77773512.88,171783
29-06-2022,BTC,Bitcoin,20281.28,20432.31,19854.92,20123.01,1556549790.01,1210636
29-06-2022,DOGE,Dogecoin,0.07,0.07,0.06,0.07,75029965.78,216150
29-06-2022,DOT,Polkadot,7.31,7.44,6.95,7.03,50044314.10,89615
29-06-2022,ETH,Ethereum,1144.05,1156.80,1087.42,1100.21,1449586742.87,1145867
29-06-2022,FIL,Filecoin,5.51,5.60,5.36,5.46,16479778.46,46076
29-06-2022,LINK,ChainLink,6.32,6.49,6.13,6.23,43952686.17,75337
29-06-2022,MATIC,Polygon,0.51,0.55,0.49,0.50,192177708.72,423546
29-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,93442405.98,207982
29-06-2022,SOL,Solana,35.34,36.12,33.10,34.05,199587272.30,362853
29-06-2022,TRX,Tron,0.07,0.07,0.06,0.06,49238255.48,132498
29-06-2022,UNI,Uniswap,4.93,5.26,4.78,5.11,22036785.32,51096
29-06-2022,VET,VeChain,0.02,0.02,0.02,0.02,20704572.10,70206
29-06-2022,XLM,Stellar Lumens,0.11,0.12,0.11,0.11,9747061.05,31640
29-06-2022,XMR,Monero,117.60,125.10,116.80,119.00,12830494.35,37763
29-06-2022,XRP,Ripple XRP,0.34,0.34,0.32,0.33,108924493.26,163468
28-06-2022,AAVE,Aave,65.60,69.30,59.50,60.10,16443434.34,51566
28-06-2022,ADA,Cardano,0.49,0.50,0.47,0.47,78948406.06,186022
28-06-2022,BTC,Bitcoin,20742.57,21212.10,20202.01,20281.29,1321862977.93,1064497
28-06-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,79223772.79,205405
28-06-2022,DOT,Polkadot,7.74,8.00,7.26,7.31,46731831.57,86584
28-06-2022,ETH,Ethereum,1192.51,1237.99,1136.32,1144.05,1314982778.27,952584
28-06-2022,FIL,Filecoin,5.78,5.97,5.43,5.51,18668194.57,47450
28-06-2022,LINK,ChainLink,6.56,7.26,6.27,6.32,71863302.50,118470
28-06-2022,MATIC,Polygon,0.53,0.58,0.50,0.51,120823795.52,259299
28-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,76650216.34,171537
28-06-2022,SOL,Solana,38.50,39.90,35.02,35.35,209748465.30,361164
28-06-2022,TRX,Tron,0.07,0.07,0.07,0.07,77994221.01,195258
28-06-2022,UNI,Uniswap,5.34,5.49,4.86,4.92,17379103.26,42558
28-06-2022,VET,VeChain,0.02,0.03,0.02,0.02,18888512.40,68302
28-06-2022,XLM,Stellar Lumens,0.12,0.12,0.11,0.11,7795713.81,29762
28-06-2022,XMR,Monero,120.50,123.30,116.00,117.60,9868376.67,28709
28-06-2022,XRP,Ripple XRP,0.35,0.36,0.34,0.34,109315246.47,155206
27-06-2022,AAVE,Aave,65.50,68.20,62.70,65.50,13539347.90,37404
27-06-2022,ADA,Cardano,0.49,0.51,0.48,0.49,77606254.37,179939
27-06-2022,BTC,Bitcoin,21038.08,21539.85,20510.00,20742.56,1354369225.84,1002214
27-06-2022,DOGE,Dogecoin,0.07,0.08,0.07,0.07,136307639.10,350225
27-06-2022,DOT,Polkadot,7.84,8.20,7.68,7.74,37231117.61,71708
27-06-2022,ETH,Ethereum,1197.79,1238.93,1172.49,1192.51,1047407117.88,794157
27-06-2022,FIL,Filecoin,5.82,6.11,5.65,5.78,18173480.92,48220
27-06-2022,LINK,ChainLink,6.70,6.99,6.41,6.55,43497628.52,69067
27-06-2022,MATIC,Polygon,0.56,0.60,0.52,0.53,81487665.74,142966
27-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,73963719.06,169856
27-06-2022,SOL,Solana,39.39,41.25,37.90,38.52,164427982.23,289594
27-06-2022,TRX,Tron,0.07,0.07,0.06,0.07,86909969.11,234579
27-06-2022,UNI,Uniswap,5.60,5.93,5.27,5.33,21666465.10,46471
27-06-2022,VET,VeChain,0.02,0.03,0.02,0.02,18399737.51,66179
27-06-2022,XLM,Stellar Lumens,0.12,0.12,0.12,0.12,7249121.08,29221
27-06-2022,XMR,Monero,125.30,131.40,119.70,120.40,11176176.00,31909
27-06-2022,XRP,Ripple XRP,0.36,0.37,0.35,0.35,98508600.88,140953
26-06-2022,AAVE,Aave,69.90,73.20,65.10,65.50,16091502.02,45479
26-06-2022,ADA,Cardano,0.50,0.53,0.49,0.49,107772457.30,249977
26-06-2022,BTC,Bitcoin,21491.18,21888.00,20964.73,21038.07,1139258367.16,885306
26-06-2022,DOGE,Dogecoin,0.07,0.08,0.07,0.07,127948048.33,327553
26-06-2022,DOT,Polkadot,8.14,8.49,7.81,7.84,38890222.01,77539
26-06-2022,ETH,Ethereum,1242.31,1280.00,1194.60,1197.79,1094067725.45,812743
26-06-2022,FIL,Filecoin,6.08,6.35,5.80,5.82,18371097.42,48032
26-06-2022,LINK,ChainLink,7.27,7.49,6.68,6.70,39742467.19,68034
26-06-2022,MATIC,Polygon,0.60,0.63,0.56,0.56,59186344.42,134298
26-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,110199950.59,213047
26-06-2022,SOL,Solana,42.22,42.49,39.14,39.39,164663443.91,308030
26-06-2022,TRX,Tron,0.06,0.07,0.06,0.07,33858079.94,110291
26-06-2022,UNI,Uniswap,5.62,6.08,5.47,5.60,21697828.01,57175
26-06-2022,VET,VeChain,0.03,0.03,0.02,0.02,21355218.40,72205
26-06-2022,XLM,Stellar Lumens,0.13,0.13,0.12,0.12,7100441.65,29076
26-06-2022,XMR,Monero,127.40,134.20,124.70,125.30,10532918.42,30573
26-06-2022,XRP,Ripple XRP,0.37,0.38,0.36,0.36,71039962.40,118676
25-06-2022,AAVE,Aave,71.10,75.80,66.60,70.00,23255066.68,64042
25-06-2022,ADA,Cardano,0.50,0.51,0.48,0.50,70381037.06,168307
25-06-2022,BTC,Bitcoin,21237.68,21614.50,20906.62,21491.19,1093873137.97,874540
25-06-2022,DOGE,Dogecoin,0.07,0.07,0.07,0.07,51757596.92,134228
25-06-2022,DOT,Polkadot,8.19,8.37,7.79,8.13,31232213.42,64495
25-06-2022,ETH,Ethereum,1225.02,1256.77,1180.00,1242.36,1048516642.22,824872
25-06-2022,FIL,Filecoin,6.12,6.30,5.85,6.08,16232820.30,43350
25-06-2022,LINK,ChainLink,7.27,7.38,6.79,7.26,40043466.48,65113
25-06-2022,MATIC,Polygon,0.61,0.63,0.57,0.60,77921716.47,174410
25-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,170024167.39,304008
25-06-2022,SOL,Solana,41.91,42.64,39.73,42.22,177460350.61,334804
25-06-2022,TRX,Tron,0.07,0.07,0.06,0.06,33269284.85,118424
25-06-2022,UNI,Uniswap,5.47,5.77,5.24,5.62,15113299.95,41817
25-06-2022,VET,VeChain,0.03,0.03,0.02,0.03,18453829.69,63256
25-06-2022,XLM,Stellar Lumens,0.13,0.13,0.12,0.13,6432448.05,27673
25-06-2022,XMR,Monero,126.60,128.30,121.00,127.40,7025086.34,20805
25-06-2022,XRP,Ripple XRP,0.37,0.37,0.35,0.37,79123639.77,134079
24-06-2022,AAVE,Aave,68.00,73.00,65.40,71.00,28406998.61,72368
24-06-2022,ADA,Cardano,0.48,0.51,0.48,0.50,119934896.12,274333
24-06-2022,BTC,Bitcoin,21110.12,21558.41,20736.72,21237.69,1635129191.17,1309709
24-06-2022,DOGE,Dogecoin,0.06,0.07,0.06,0.07,59396860.80,155576
24-06-2022,DOT,Polkadot,7.78,8.34,7.72,8.18,44563465.56,88031
24-06-2022,ETH,Ethereum,1144.71,1245.43,1132.00,1225.02,1589113478.23,1232149
24-06-2022,FIL,Filecoin,5.80,6.30,5.75,6.12,21413823.75,53840
24-06-2022,LINK,ChainLink,6.99,7.44,6.95,7.26,46292015.74,77234
24-06-2022,MATIC,Polygon,0.56,0.63,0.56,0.61,147654377.56,283826
24-06-2022,SHIB,Shiba Inu Coin,0.00,0.00,0.00,0.00,131979993.40,258158
24-06-2022,SOL,Solana,38.15,42.92,37.67,41.91,263461013.47,463015
24-06-2022,TRX,Tron,0.06,0.07,0.06,0.07,52557716.77,166412
24-06-2022,UNI,Uniswap,5.63,5.80,5.35,5.47,26172866.06,59145
24-06-2022,VET,VeChain,0.02,0.03,0.02,0.03,23012804.96,76149
24-06-2022,XLM,Stellar Lumens,0.12,0.13,0.12,0.13,12135266.94,48490
24-06-2022,XMR,Monero,122.70,128.90,122.50,126.60,10165449.45,30062
24-06-2022,XRP,Ripple XRP,0.34,0.39,0.33,0.37,223815201.87,364031
23-06-2022,AAVE,Aave,62.00,69.90,61.80,68.00,25185441.37,70463
23-06-2022,ADA,Cardano,0.46,0.48,0.46,0.48,75878540.70,175347
23-06-2022,BTC,Bitcoin,19988.00,21233.00,19890.07,21110.13,1710694866.46,1207858
